date,bases,open_access_bases,bytes,open_access_bytes
"01/26/2010",14310498224318,13968507268947,32113163628561,31899582288908
"01/27/2010",14459368812688,14117377857317,32223169162938,32009587823285
"01/28/2010",14527796421791,14185805466420,32286282769567,32072701429914
"01/29/2010",14610401403386,14268410448015,32395246198079,32181664858426
"01/30/2010",14613532362985,14271541407614,32401765985851,32188184646198
"01/31/2010",14613859699261,14271868743890,32402494919955,32188913580302
"02/01/2010",14628139157634,14286148202263,32415125243560,32201543903907
"02/02/2010",14724487284325,14382496328954,32480491894326,32266910554673
"02/03/2010",14737996822097,14396005866726,32494614866207,32281033526554
"02/04/2010",14738485011905,14396494056534,32494953499235,32281372159582
"02/05/2010",14888058261285,14546067305914,33084016164481,32870434824828
"02/06/2010",14889864189403,14547873234032,33088107421108,32874526081455
"02/08/2010",14891300022383,14549309067012,33091424642300,32877843302647
"02/09/2010",14894196722305,14552205766934,33094788720469,32881207380816
"02/10/2010",14947643519887,14605652564516,33128518552935,32914937213282
"02/11/2010",14973953694473,14631962739102,33145288216497,32931706876844
"02/12/2010",14976049767172,14634058811801,33146939159585,32933357819932
"02/13/2010",14976091876154,14634100920783,33147041525534,32933460185881
"02/14/2010",15349624861789,15007633906418,33550313400077,33336732060424
"02/15/2010",15349907033382,15007916078011,33550961369054,33337380029401
"02/16/2010",15363780851047,15021789895676,33639555181149,33425973841496
"02/17/2010",15615353977657,15273363022286,33835779471555,33622198131902
"02/18/2010",15656118499552,15314127544181,33864132664747,33650551325094
"02/19/2010",17634905079325,17292914123954,39738627806207,39525046466554
"02/20/2010",17639261332205,17297270376834,39742204658717,39528623319064
"02/21/2010",17659910042885,17317919087514,39759944537546,39546363197893
"02/22/2010",17677479900092,17335488944721,39797391278728,39583809939075
"02/23/2010",17947453845573,17605462890202,40031224771059,39817643431406
"02/24/2010",18017659372527,17637379805835,40124177321341,39888656495865
"02/25/2010",18079507311524,17699227744832,40170291617430,39934770791954
"02/26/2010",18226201856387,17845922289695,40245516703588,40009995878112
"02/27/2010",18230112892633,17849833325941,40254456332037,40018935506561
"02/28/2010",18232721720365,17852442153673,40256152138503,40020631313027
"03/01/2010",18545613211322,18165333644630,40521347834835,40285827009359
"03/02/2010",18552173147222,18171893580530,40534661909856,40299141084380
"03/03/2010",18558393748003,18178114181311,40545333604608,40309812779132
"03/04/2010",18691303202822,18311023636130,40612410210913,40376889385437
"03/05/2010",18848092514229,18467812947537,40725823538128,40490302712652
"03/06/2010",18848186229924,18467906663232,40726039094684,40490518269208
"03/07/2010",18848296892739,18468017326047,40726288415171,40490767589695
"03/08/2010",18862973914915,18482694348223,40734697166807,40499176341331
"03/09/2010",18872372125528,18492092558836,40792665961243,40557145135767
"03/10/2010",18879472388378,18499192821686,40796969800016,40561448974540
"03/11/2010",18981007809763,18600728243071,40889017899849,40653497074373
"03/12/2010",18987491223055,18607211656363,40896271457318,40660750631842
"03/13/2010",19000546282377,18620266715685,40904964089379,40669443263903
"03/14/2010",19000547823623,18620268256931,40904967435019,40669446609543
"03/15/2010",19657803324845,19277523758153,44176263641302,43940742815826
"03/16/2010",19775871274364,19395591707672,44264231264616,44028710439140
"03/17/2010",19823876415185,19443596848493,44288441609473,44052920783997
"03/18/2010",19909530325361,19529250758669,44402388522847,44166867697371
"03/19/2010",20119847413497,19739567846805,44563042733701,44327521908225
"03/20/2010",20244890000825,19864610434133,45507804027848,45272283202372
"03/21/2010",20292439332120,19912159765428,45703762847486,45468242022010
"03/22/2010",20365309270824,19985029704132,45754762194810,45519241369334
"03/23/2010",20451307506987,20071027940295,45812811190398,45577290364922
"03/24/2010",20565194647477,20184915080785,45893641647387,45658120821911
"03/25/2010",20578896780018,20198617213326,45902098942101,45666578116625
"03/26/2010",20589821054830,20209541488138,45911310745907,45675789920431
"03/27/2010",20639636320806,20259356754114,45950594865355,45715074039879
"03/29/2010",20743664592625,20363385025933,46020315125165,45784794299689
"03/30/2010",20775676339763,20395396773071,46039837281484,45804316456008
"03/31/2010",20896944211486,20516664644794,46119525160379,45884004334903
"04/01/2010",20906758415235,20526478848543,46152837298362,45917316472886
"04/02/2010",20936357773074,20556078206382,46167057835112,45931537009636
"04/03/2010",20941476278986,20561196712294,46169443785869,45933922960393
"04/05/2010",20954306115187,20574026548495,46177661542788,45942140717312
"04/06/2010",20991699961867,20611420395175,46451099509437,46215578683961
"04/07/2010",21181224994708,20800945428016,47866932536641,47631411711165
"04/08/2010",21452131866188,21071852299496,48084538885945,47849018060469
"04/09/2010",21846151588340,21465872021648,49713944818717,49478423993241
"04/10/2010",21887057645581,21506778078889,50027419511951,49791898686475
"04/12/2010",21938204455088,21557924888396,50394033495451,50158512669975
"04/13/2010",22020944951381,21640665384689,50986628153083,50751107327607
"04/14/2010",22083530197718,21703250631026,51027966545840,50792445720364
"04/15/2010",22126542026510,21742142518418,51144580830879,50906412796198
"04/16/2010",22159057636018,21774658127926,51366143328903,51127975294222
"04/19/2010",22265790263132,21881390755040,52096353393231,51858185358550
"04/20/2010",22271568223291,21887168715199,52101439976278,51863271941597
"04/21/2010",22277809505875,21893409997783,52105799483038,51867631448357
"04/22/2010",22281779624313,21897380116221,52108480875003,51870312840322
"04/23/2010",22347532770123,21963133262031,52533723389611,52295555354930
"04/24/2010",22451330754608,22066931246516,53246429161139,53008261126458
"04/25/2010",22498802853091,22114403344999,53609786593357,53371618558676
"04/26/2010",22702830150863,22318430642771,54404796668775,54166628634094
"04/27/2010",22782159746394,22397760238302,54830412710791,54592244676110
"04/28/2010",22945459882930,22561060374838,56009453094616,55771285059935
"04/29/2010",23066402642961,22661564676499,56418247902625,56165688792865
"04/30/2010",23165110938117,22739857361455,56804598752183,56538858788721
"05/01/2010",23266660935330,22841407358668,57501932784707,57236192821245
"05/02/2010",23353782715830,22928529139168,58170326144681,57904586181219
"05/03/2010",23401755262216,22976501685554,58525306175894,58259566212432
"05/04/2010",23484716615985,23059463039323,58919548306169,58653808342707
"05/05/2010",23582411805123,23157158228461,59666947668445,59401207704983
"05/06/2010",24118303365717,23450536873169,60792409286621,60365212602059
"05/07/2010",24197047594734,23528436846648,61194364323016,60765356255736
"05/08/2010",24320932213064,23652321464978,62055256009345,61626247942065
"05/09/2010",24358054339823,23689441831308,62336144664624,61907132256108
"05/10/2010",24446957475568,23778344967053,62957696657462,62528684248946
"05/11/2010",24670685924089,23981759035194,63736994594421,63288738969791
"05/12/2010",24772731039517,24083804150622,64452104408507,64003848783877
"05/13/2010",24778389198587,24089462309692,64457312017021,64009056392391
"05/14/2010",25010191240093,24320757040947,64650127559450,64200730534171
"05/15/2010",25057973375539,24368126396589,64691989029616,64241740118170
"05/17/2010",25059135126243,24369288147293,64694351963274,64244103051828
"05/18/2010",25061767041775,24369461049085,64700069798803,64244496020956
"05/19/2010",25093044603019,24389877520208,64756473273226,64277109098801
"05/20/2010",25097389741471,24390031973559,64765972369636,64277453286562
"05/21/2010",25104739135114,24397368825384,64771820757443,64283274903113
"05/22/2010",25112233198968,24404175210100,64778285908618,64288274746765
"05/23/2010",25115288908592,24405655550596,64782705178324,64289232021452
"05/24/2010",25122640661314,24412063534030,64789398699354,64293789935907
"05/25/2010",25225151884208,24510896460941,64858762922005,64354934004046
"05/26/2010",25244626990192,24530351245694,64873059012933,64369181059081
"05/27/2010",25273173574096,24556549320212,64900861409380,64391925123167
"05/28/2010",25281924175087,24558121590996,64918784761992,64394373826158
"05/31/2010",25284879191552,24561076607461,64922090211663,64397679275829
"06/01/2010",25392952727943,24668443922272,64994769519331,64468857378908
"06/02/2010",25394214505200,24669683483424,64997719422765,64471759194997
"06/04/2010",25525991386710,24795060231791,65088295250856,64547387204779
"06/06/2010",25526298915555,24795367760636,65089006047535,64548098001458
"06/07/2010",25620468276983,24887181702725,65165109884743,64619112210780
"06/08/2010",25858383005160,25125057093902,65363972342291,64817885799350
"06/09/2010",25872669781258,25128137862493,65391066601680,64820601787375
"06/10/2010",25874206232228,25129662660342,65392437155715,64821946682067
"06/11/2010",25885430618642,25139529753814,65407073042333,64835123370892
"06/14/2010",25888287562888,25142386698060,65410127647612,64838177976171
"06/15/2010",25891577734421,25145409398520,65414912547336,64842357445550
"06/16/2010",25988352135363,25241937647616,65479909768539,64906801316600
"06/17/2010",26144507711653,25391695288530,65710965527069,65123506745598
"06/18/2010",26289951041529,25537138618406,65794149789444,65206691007973
"06/19/2010",26290222033991,25537409610868,65794799362167,65207340580696
"06/21/2010",26301559767884,25539816217672,65817522498095,65210562132961
"06/22/2010",26303119603227,25541376053015,65821042519737,65214082154603
"06/23/2010",26315845695601,25554102145389,65833939990592,65226979625458
"06/24/2010",26335340958173,25573597407961,65848823494733,65241863129599
"06/25/2010",26466387727598,25704477574220,65986583136321,65379250206167
"06/26/2010",26470299711926,25708389558548,66028009601357,65420676671203
"06/27/2010",26473579566926,25711669413548,66030338300852,65423005370698
"06/28/2010",26479334048306,25717423894928,66059291615218,65451958685064
"06/29/2010",26498628883581,25736718730203,66136896789162,65529563859008
"06/30/2010",26604771103839,25842860950461,66875541378592,66268208448438
"07/01/2010",26681964743080,25920054589702,67018454394919,66411121464765
"07/02/2010",26687940222503,25925677224207,67026025029863,66417914698576
"07/03/2010",26688862787172,25926599788876,67028206385314,66420096054027
"07/04/2010",26753485583236,25991222584940,67057835791396,66449725460109
"07/06/2010",26754548728880,25992285730584,67059874710092,66451764378805
"07/07/2010",26759604488755,25997341490459,67063368511300,66455258180013
"07/08/2010",27583551976969,26079219420222,69109384364042,66558031744128
"07/09/2010",28008395573636,26126256360727,70569688751941,66587373635953
"07/10/2010",28258554075138,26127303599873,71174095103571,66589773713211
"07/11/2010",28272659707058,26127303599873,71181496310674,66589773713211
"07/12/2010",29153488468572,26263565157495,73962521126875,66671643652904
"07/13/2010",29301513012182,26263565157495,74021090557476,66671643652904
"07/14/2010",29691133194491,26498194903274,74196688572436,66786099431520
"07/15/2010",29886618481060,26507868026433,74269178345050,66794104272666
"07/16/2010",29993987371243,26518808282798,74304898191511,66802607777845
"07/17/2010",30013086898822,26522653586391,74315800857170,66809556078450
"07/19/2010",30074621308787,26535968042584,74340343073591,66821742033091
"07/20/2010",30091010318882,26543999384679,74347102621609,66827897058838
"07/21/2010",30099983208877,26552972274674,74357011739483,66837806176712
"07/22/2010",30137004337995,26589993403792,74717588330076,67198382767305
"07/23/2010",30189030280022,26642019345819,75589641970243,68070436407472
"07/24/2010",30218480863029,26671469928826,75874853057252,68355647494481
"07/25/2010",30300674053863,26753663119660,75933184351540,68413978788769
"07/26/2010",30451425494616,26904414560413,76026633129073,68507427566302
"07/27/2010",30472560339273,26925549405070,76049478409540,68530272846769
"07/28/2010",30502652388694,26955641454491,76113813623715,68594608060944
"07/29/2010",32047105268804,26955730079601,76720483569701,68594810097991
"07/30/2010",32168984189576,26961585158173,76766422470027,68598364912510
"07/31/2010",32172720385841,26965321354438,76770946201425,68602888643908
"08/01/2010",32174271591379,26966872559976,76774413063634,68606355506117
"08/02/2010",32186745064231,26969296334678,76786424543736,68610777916510
"08/03/2010",32203556232724,26986107503171,76801809725995,68626163098769
"08/04/2010",35257872040257,30040423310704,78932055955269,70756409328043
"08/05/2010",35319963202294,30064599528941,78976505833108,70778198892062
"08/06/2010",35335613942240,30080250268887,78994400281160,70796093340114
"08/07/2010",35341511962186,30080574189052,79002963892416,70796877536193
"08/09/2010",37564452991916,30207456698003,81098994658373,70895398860763
"08/10/2010",37640271340927,30239856803814,81133972150337,70922899098903
"08/11/2010",37715400874225,30255334644637,81217355855310,70956962566070
"08/12/2010",37748062732954,30287996503366,81244711268843,70984317979603
"08/13/2010",38360818701612,30303951560911,81497084432125,70994376910963
"08/14/2010",38877151081176,30305986381675,81655035807441,70995527502591
"08/16/2010",38929710651356,30358545951855,81691347482543,71031839177693
"08/17/2010",39247882529913,30400044481584,81821803864675,71066433049492
"08/18/2010",39388655249241,30540817200912,81913867116742,71158496301559
"08/19/2010",39818728152104,30961269699575,82163937722506,71405249634231
"08/20/2010",40283813690964,31403081363635,82423906861756,71655537281126
"08/21/2010",40694185638364,31813453311035,82661573662198,71893204081568
"08/22/2010",40705486332721,31824754005392,82672215565538,71903845984908
